id_shipping_fee_rate_card_kg,origin,leadtime,destination_zone,rounding,weight_break,flat_rate,step_rate,is_live
8371000,"North Sumatera",Standard,3543,1.00,999999.00,0.00,54000.00,1
8371001,"North Sumatera",Standard,3544,1.00,1.00,0.00,0.00,1
8371002,"North Sumatera",Standard,3544,1.00,999999.00,0.00,54000.00,1
8371003,"North Sumatera",Standard,3545,1.00,1.00,0.00,0.00,1
8371004,"North Sumatera",Standard,3545,1.00,999999.00,0.00,82000.00,1
8371005,"North Sumatera",Standard,3546,1.00,1.00,0.00,0.00,1
8371006,"North Sumatera",Standard,3546,1.00,999999.00,0.00,54000.00,1
8371007,"North Sumatera",Standard,3547,1.00,1.00,0.00,0.00,1
8371008,"North Sumatera",Standard,3547,1.00,999999.00,0.00,54000.00,1
8371009,"North Sumatera",Standard,3548,1.00,1.00,0.00,0.00,1
8371010,"North Sumatera",Standard,3548,1.00,999999.00,0.00,82000.00,1
8371011,"North Sumatera",Standard,355,1.00,1.00,0.00,0.00,1
8371012,"North Sumatera",Standard,355,1.00,999999.00,0.00,25000.00,1
8371013,"North Sumatera",Standard,3550,1.00,1.00,0.00,0.00,1
8371014,"North Sumatera",Standard,3550,1.00,999999.00,0.00,82000.00,1
8371015,"North Sumatera",Standard,3551,1.00,1.00,0.00,0.00,1
8371016,"North Sumatera",Standard,3551,1.00,999999.00,0.00,54000.00,1
8371017,"North Sumatera",Standard,3552,1.00,1.00,0.00,0.00,1
8371018,"North Sumatera",Standard,3552,1.00,999999.00,0.00,82000.00,1
8371019,"North Sumatera",Standard,3553,1.00,1.00,0.00,0.00,1
8371020,"North Sumatera",Standard,3553,1.00,999999.00,0.00,54000.00,1
8371021,"North Sumatera",Standard,3554,1.00,1.00,0.00,0.00,1
8371022,"North Sumatera",Standard,3554,1.00,999999.00,0.00,54000.00,1
8371023,"North Sumatera",Standard,3555,1.00,1.00,0.00,0.00,1
8371024,"North Sumatera",Standard,3555,1.00,999999.00,0.00,54000.00,1
8371025,"North Sumatera",Standard,3556,1.00,1.00,0.00,0.00,1
8371026,"North Sumatera",Standard,3556,1.00,999999.00,0.00,54000.00,1
8371027,"North Sumatera",Standard,3557,1.00,1.00,0.00,0.00,1
8371028,"North Sumatera",Standard,3557,1.00,999999.00,0.00,43000.00,1
8371029,"North Sumatera",Standard,3558,1.00,1.00,0.00,0.00,1
8371030,"North Sumatera",Standard,3558,1.00,999999.00,0.00,54000.00,1
8371031,"North Sumatera",Standard,3559,1.00,1.00,0.00,0.00,1
8371032,"North Sumatera",Standard,3559,1.00,999999.00,0.00,54000.00,1
8371033,"North Sumatera",Standard,356,1.00,1.00,0.00,0.00,1
8371034,"North Sumatera",Standard,356,1.00,999999.00,0.00,25000.00,1
8371035,"North Sumatera",Standard,3560,1.00,1.00,0.00,0.00,1
8371036,"North Sumatera",Standard,3560,1.00,999999.00,0.00,54000.00,1
8371037,"North Sumatera",Standard,3561,1.00,1.00,0.00,0.00,1
8371038,"North Sumatera",Standard,3561,1.00,999999.00,0.00,54000.00,1
8371039,"North Sumatera",Standard,3562,1.00,1.00,0.00,0.00,1
8371040,"North Sumatera",Standard,3562,1.00,999999.00,0.00,54000.00,1
8371041,"North Sumatera",Standard,3563,1.00,1.00,0.00,0.00,1
8371042,"North Sumatera",Standard,3563,1.00,999999.00,0.00,54000.00,1
8371043,"North Sumatera",Standard,3565,1.00,1.00,0.00,0.00,1
8371044,"North Sumatera",Standard,3565,1.00,999999.00,0.00,54000.00,1
8371045,"North Sumatera",Standard,3566,1.00,1.00,0.00,0.00,1
8371046,"North Sumatera",Standard,3566,1.00,999999.00,0.00,54000.00,1
8371047,"North Sumatera",Standard,3567,1.00,1.00,0.00,0.00,1
8371048,"North Sumatera",Standard,3567,1.00,999999.00,0.00,43000.00,1
8371049,"North Sumatera",Standard,3568,1.00,1.00,0.00,0.00,1
8371050,"North Sumatera",Standard,3568,1.00,999999.00,0.00,54000.00,1
8371051,"North Sumatera",Standard,3569,1.00,1.00,0.00,0.00,1
8371052,"North Sumatera",Standard,3569,1.00,999999.00,0.00,54000.00,1
8371053,"North Sumatera",Standard,357,1.00,1.00,0.00,0.00,1
8371054,"North Sumatera",Standard,357,1.00,999999.00,0.00,25000.00,1
8371055,"North Sumatera",Standard,3570,1.00,1.00,0.00,0.00,1
8371056,"North Sumatera",Standard,3570,1.00,999999.00,0.00,54000.00,1
8371057,"North Sumatera",Standard,3571,1.00,1.00,0.00,0.00,1
8371058,"North Sumatera",Standard,3571,1.00,999999.00,0.00,54000.00,1
8371059,"North Sumatera",Standard,3572,1.00,1.00,0.00,0.00,1
8371060,"North Sumatera",Standard,3572,1.00,999999.00,0.00,54000.00,1
8371061,"North Sumatera",Standard,3573,1.00,1.00,0.00,0.00,1
8371062,"North Sumatera",Standard,3573,1.00,999999.00,0.00,54000.00,1
8371063,"North Sumatera",Standard,3574,1.00,1.00,0.00,0.00,1
8371064,"North Sumatera",Standard,3574,1.00,999999.00,0.00,54000.00,1
8371065,"North Sumatera",Standard,3575,1.00,1.00,0.00,0.00,1
8371066,"North Sumatera",Standard,3575,1.00,999999.00,0.00,54000.00,1
8371067,"North Sumatera",Standard,3576,1.00,1.00,0.00,0.00,1
8371068,"North Sumatera",Standard,3576,1.00,999999.00,0.00,54000.00,1
8371069,"North Sumatera",Standard,3577,1.00,1.00,0.00,0.00,1
8371070,"North Sumatera",Standard,3577,1.00,999999.00,0.00,54000.00,1
8371071,"North Sumatera",Standard,3578,1.00,1.00,0.00,0.00,1
8371072,"North Sumatera",Standard,3578,1.00,999999.00,0.00,54000.00,1
8371073,"North Sumatera",Standard,3579,1.00,1.00,0.00,0.00,1
8371074,"North Sumatera",Standard,3579,1.00,999999.00,0.00,54000.00,1
8371075,"North Sumatera",Standard,358,1.00,1.00,0.00,0.00,1
8371076,"North Sumatera",Standard,358,1.00,999999.00,0.00,25000.00,1
8371077,"North Sumatera",Standard,3580,1.00,1.00,0.00,0.00,1
8371078,"North Sumatera",Standard,3580,1.00,999999.00,0.00,54000.00,1
8371079,"North Sumatera",Standard,3581,1.00,1.00,0.00,0.00,1
8371080,"North Sumatera",Standard,3581,1.00,999999.00,0.00,54000.00,1
8371081,"North Sumatera",Standard,3582,1.00,1.00,0.00,0.00,1
8371082,"North Sumatera",Standard,3582,1.00,999999.00,0.00,54000.00,1
8371083,"North Sumatera",Standard,3583,1.00,1.00,0.00,0.00,1
8371084,"North Sumatera",Standard,3583,1.00,999999.00,0.00,54000.00,1
8371085,"North Sumatera",Standard,3584,1.00,1.00,0.00,0.00,1
8371086,"North Sumatera",Standard,3584,1.00,999999.00,0.00,54000.00,1
8371087,"North Sumatera",Standard,3586,1.00,1.00,0.00,0.00,1
8371088,"North Sumatera",Standard,3586,1.00,999999.00,0.00,54000.00,1
8371089,"North Sumatera",Standard,3587,1.00,1.00,0.00,0.00,1
8371090,"North Sumatera",Standard,3587,1.00,999999.00,0.00,43000.00,1
8371091,"North Sumatera",Standard,3588,1.00,1.00,0.00,0.00,1
8371092,"North Sumatera",Standard,3588,1.00,999999.00,0.00,54000.00,1
8371093,"North Sumatera",Standard,3589,1.00,1.00,0.00,0.00,1
8371094,"North Sumatera",Standard,3589,1.00,999999.00,0.00,54000.00,1
8371095,"North Sumatera",Standard,359,1.00,1.00,0.00,0.00,1
8371096,"North Sumatera",Standard,359,1.00,999999.00,0.00,25000.00,1
8371097,"North Sumatera",Standard,3590,1.00,1.00,0.00,0.00,1
8371098,"North Sumatera",Standard,3590,1.00,999999.00,0.00,54000.00,1
8371099,"North Sumatera",Standard,3591,1.00,1.00,0.00,0.00,1
8371100,"North Sumatera",Standard,3591,1.00,999999.00,0.00,47000.00,1
8371101,"North Sumatera",Standard,3592,1.00,1.00,0.00,0.00,1
8371102,"North Sumatera",Standard,3592,1.00,999999.00,0.00,47000.00,1
8371103,"North Sumatera",Standard,3593,1.00,1.00,0.00,0.00,1
8371104,"North Sumatera",Standard,3593,1.00,999999.00,0.00,54000.00,1
8371105,"North Sumatera",Standard,3595,1.00,1.00,0.00,0.00,1
8371106,"North Sumatera",Standard,3595,1.00,999999.00,0.00,54000.00,1
8371107,"North Sumatera",Standard,3596,1.00,1.00,0.00,0.00,1
8371108,"North Sumatera",Standard,3596,1.00,999999.00,0.00,54000.00,1
8371109,"North Sumatera",Standard,3597,1.00,1.00,0.00,0.00,1
8371110,"North Sumatera",Standard,3597,1.00,999999.00,0.00,54000.00,1
8371111,"North Sumatera",Standard,3598,1.00,1.00,0.00,0.00,1
8371112,"North Sumatera",Standard,3598,1.00,999999.00,0.00,54000.00,1
8371113,"North Sumatera",Standard,3599,1.00,1.00,0.00,0.00,1
8371114,"North Sumatera",Standard,3599,1.00,999999.00,0.00,54000.00,1
8371115,"North Sumatera",Standard,360,1.00,1.00,0.00,0.00,1
8371116,"North Sumatera",Standard,360,1.00,999999.00,0.00,25000.00,1
8371117,"North Sumatera",Standard,3600,1.00,1.00,0.00,0.00,1
8371118,"North Sumatera",Standard,3600,1.00,999999.00,0.00,54000.00,1
8371119,"North Sumatera",Standard,3601,1.00,1.00,0.00,0.00,1
8371120,"North Sumatera",Standard,3601,1.00,999999.00,0.00,43000.00,1
8371121,"North Sumatera",Standard,3603,1.00,1.00,0.00,0.00,1
8371122,"North Sumatera",Standard,3603,1.00,999999.00,0.00,54000.00,1
8371123,"North Sumatera",Standard,3604,1.00,1.00,0.00,0.00,1
8371124,"North Sumatera",Standard,3604,1.00,999999.00,0.00,54000.00,1
8371125,"North Sumatera",Standard,3605,1.00,1.00,0.00,0.00,1
8371126,"North Sumatera",Standard,3605,1.00,999999.00,0.00,54000.00,1
8371127,"North Sumatera",Standard,3606,1.00,1.00,0.00,0.00,1
8371128,"North Sumatera",Standard,3606,1.00,999999.00,0.00,71000.00,1
8371129,"North Sumatera",Standard,3607,1.00,1.00,0.00,0.00,1
8371130,"North Sumatera",Standard,3607,1.00,999999.00,0.00,71000.00,1
8371131,"North Sumatera",Standard,3608,1.00,1.00,0.00,0.00,1
8371132,"North Sumatera",Standard,3608,1.00,999999.00,0.00,54000.00,1
8371133,"North Sumatera",Standard,3610,1.00,1.00,0.00,0.00,1
8371134,"North Sumatera",Standard,3610,1.00,999999.00,0.00,54000.00,1
8371135,"North Sumatera",Standard,3611,1.00,1.00,0.00,0.00,1
8371136,"North Sumatera",Standard,3611,1.00,999999.00,0.00,54000.00,1
8371137,"North Sumatera",Standard,3612,1.00,1.00,0.00,0.00,1
8371138,"North Sumatera",Standard,3612,1.00,999999.00,0.00,54000.00,1
8371139,"North Sumatera",Standard,3613,1.00,1.00,0.00,0.00,1
8371140,"North Sumatera",Standard,3613,1.00,999999.00,0.00,54000.00,1
8371141,"North Sumatera",Standard,3614,1.00,1.00,0.00,0.00,1
8371142,"North Sumatera",Standard,3614,1.00,999999.00,0.00,54000.00,1
8371143,"North Sumatera",Standard,3615,1.00,1.00,0.00,0.00,1
8371144,"North Sumatera",Standard,3615,1.00,999999.00,0.00,54000.00,1
8371145,"North Sumatera",Standard,3616,1.00,1.00,0.00,0.00,1
8371146,"North Sumatera",Standard,3616,1.00,999999.00,0.00,54000.00,1
8371147,"North Sumatera",Standard,3617,1.00,1.00,0.00,0.00,1
8371148,"North Sumatera",Standard,3617,1.00,999999.00,0.00,54000.00,1
8371149,"North Sumatera",Standard,3618,1.00,1.00,0.00,0.00,1
8371150,"North Sumatera",Standard,3618,1.00,999999.00,0.00,54000.00,1
8371151,"North Sumatera",Standard,3619,1.00,1.00,0.00,0.00,1
8371152,"North Sumatera",Standard,3619,1.00,999999.00,0.00,43000.00,1
8371153,"North Sumatera",Standard,362,1.00,1.00,0.00,0.00,1
8371154,"North Sumatera",Standard,362,1.00,999999.00,0.00,25000.00,1
8371155,"North Sumatera",Standard,3620,1.00,1.00,0.00,0.00,1
8371156,"North Sumatera",Standard,3620,1.00,999999.00,0.00,54000.00,1
8371157,"North Sumatera",Standard,3621,1.00,1.00,0.00,0.00,1
8371158,"North Sumatera",Standard,3621,1.00,999999.00,0.00,54000.00,1
8371159,"North Sumatera",Standard,3622,1.00,1.00,0.00,0.00,1
8371160,"North Sumatera",Standard,3622,1.00,999999.00,0.00,43000.00,1
8371161,"North Sumatera",Standard,3623,1.00,1.00,0.00,0.00,1
8371162,"North Sumatera",Standard,3623,1.00,999999.00,0.00,54000.00,1
8371163,"North Sumatera",Standard,3624,1.00,1.00,0.00,0.00,1
8371164,"North Sumatera",Standard,3624,1.00,999999.00,0.00,54000.00,1
8371165,"North Sumatera",Standard,3625,1.00,1.00,0.00,0.00,1
8371166,"North Sumatera",Standard,3625,1.00,999999.00,0.00,54000.00,1
8371167,"North Sumatera",Standard,3626,1.00,1.00,0.00,0.00,1
8371168,"North Sumatera",Standard,3626,1.00,999999.00,0.00,54000.00,1
8371169,"North Sumatera",Standard,3627,1.00,1.00,0.00,0.00,1
8371170,"North Sumatera",Standard,3627,1.00,999999.00,0.00,54000.00,1
8371171,"North Sumatera",Standard,3628,1.00,1.00,0.00,0.00,1
8371172,"North Sumatera",Standard,3628,1.00,999999.00,0.00,54000.00,1
8371173,"North Sumatera",Standard,3629,1.00,1.00,0.00,0.00,1
8371174,"North Sumatera",Standard,3629,1.00,999999.00,0.00,54000.00,1
8371175,"North Sumatera",Standard,363,1.00,1.00,0.00,0.00,1
8371176,"North Sumatera",Standard,363,1.00,999999.00,0.00,25000.00,1
8371177,"North Sumatera",Standard,3630,1.00,1.00,0.00,0.00,1
8371178,"North Sumatera",Standard,3630,1.00,999999.00,0.00,54000.00,1
8371179,"North Sumatera",Standard,3631,1.00,1.00,0.00,0.00,1
8371180,"North Sumatera",Standard,3631,1.00,999999.00,0.00,54000.00,1
8371181,"North Sumatera",Standard,3632,1.00,1.00,0.00,0.00,1
8371182,"North Sumatera",Standard,3632,1.00,999999.00,0.00,54000.00,1
8371183,"North Sumatera",Standard,3634,1.00,1.00,0.00,0.00,1
8371184,"North Sumatera",Standard,3634,1.00,999999.00,0.00,54000.00,1
8371185,"North Sumatera",Standard,3635,1.00,1.00,0.00,0.00,1
8371186,"North Sumatera",Standard,3635,1.00,999999.00,0.00,54000.00,1
8371187,"North Sumatera",Standard,3636,1.00,1.00,0.00,0.00,1
8371188,"North Sumatera",Standard,3636,1.00,999999.00,0.00,54000.00,1
8371189,"North Sumatera",Standard,3637,1.00,1.00,0.00,0.00,1
8371190,"North Sumatera",Standard,3637,1.00,999999.00,0.00,43000.00,1
8371191,"North Sumatera",Standard,3638,1.00,1.00,0.00,0.00,1
8371192,"North Sumatera",Standard,3638,1.00,999999.00,0.00,54000.00,1
8371193,"North Sumatera",Standard,3639,1.00,1.00,0.00,0.00,1
8371194,"North Sumatera",Standard,3639,1.00,999999.00,0.00,54000.00,1
8371195,"North Sumatera",Standard,364,1.00,1.00,0.00,0.00,1
8371196,"North Sumatera",Standard,364,1.00,999999.00,0.00,19000.00,1
8371197,"North Sumatera",Standard,3640,1.00,1.00,0.00,0.00,1
8371198,"North Sumatera",Standard,3640,1.00,999999.00,0.00,54000.00,1
8371199,"North Sumatera",Standard,3641,1.00,1.00,0.00,0.00,1
8371200,"North Sumatera",Standard,3641,1.00,999999.00,0.00,54000.00,1
8371201,"North Sumatera",Standard,3642,1.00,1.00,0.00,0.00,1
8371202,"North Sumatera",Standard,3642,1.00,999999.00,0.00,54000.00,1
8371203,"North Sumatera",Standard,3643,1.00,1.00,0.00,0.00,1
8371204,"North Sumatera",Standard,3643,1.00,999999.00,0.00,54000.00,1
8371205,"North Sumatera",Standard,3644,1.00,1.00,0.00,0.00,1
8371206,"North Sumatera",Standard,3644,1.00,999999.00,0.00,54000.00,1
8371207,"North Sumatera",Standard,3645,1.00,1.00,0.00,0.00,1
8371208,"North Sumatera",Standard,3645,1.00,999999.00,0.00,54000.00,1
8371209,"North Sumatera",Standard,3646,1.00,1.00,0.00,0.00,1
8371210,"North Sumatera",Standard,3646,1.00,999999.00,0.00,54000.00,1
8371211,"North Sumatera",Standard,3647,1.00,1.00,0.00,0.00,1
8371212,"North Sumatera",Standard,3647,1.00,999999.00,0.00,54000.00,1
8371213,"North Sumatera",Standard,3648,1.00,1.00,0.00,0.00,1
8371214,"North Sumatera",Standard,3648,1.00,999999.00,0.00,54000.00,1
8371215,"North Sumatera",Standard,3649,1.00,1.00,0.00,0.00,1
8371216,"North Sumatera",Standard,3649,1.00,999999.00,0.00,54000.00,1
8371217,"North Sumatera",Standard,365,1.00,1.00,0.00,0.00,1
8371218,"North Sumatera",Standard,365,1.00,999999.00,0.00,19000.00,1
8371219,"North Sumatera",Standard,3650,1.00,1.00,0.00,0.00,1
8371220,"North Sumatera",Standard,3650,1.00,999999.00,0.00,54000.00,1
8371221,"North Sumatera",Standard,3651,1.00,1.00,0.00,0.00,1
8371222,"North Sumatera",Standard,3651,1.00,999999.00,0.00,54000.00,1
8371223,"North Sumatera",Standard,3652,1.00,1.00,0.00,0.00,1
8371224,"North Sumatera",Standard,3652,1.00,999999.00,0.00,54000.00,1
8371225,"North Sumatera",Standard,3653,1.00,1.00,0.00,0.00,1
8371226,"North Sumatera",Standard,3653,1.00,999999.00,0.00,54000.00,1
8371227,"North Sumatera",Standard,3654,1.00,1.00,0.00,0.00,1
8371228,"North Sumatera",Standard,3654,1.00,999999.00,0.00,54000.00,1
8371229,"North Sumatera",Standard,3655,1.00,1.00,0.00,0.00,1
8371230,"North Sumatera",Standard,3655,1.00,999999.00,0.00,54000.00,1
8371231,"North Sumatera",Standard,3656,1.00,1.00,0.00,0.00,1
8371232,"North Sumatera",Standard,3656,1.00,999999.00,0.00,54000.00,1
8371233,"North Sumatera",Standard,3657,1.00,1.00,0.00,0.00,1
8371234,"North Sumatera",Standard,3657,1.00,999999.00,0.00,54000.00,1
8371235,"North Sumatera",Standard,3659,1.00,1.00,0.00,0.00,1
8371236,"North Sumatera",Standard,3659,1.00,999999.00,0.00,54000.00,1
8371237,"North Sumatera",Standard,366,1.00,1.00,0.00,0.00,1
8371238,"North Sumatera",Standard,366,1.00,999999.00,0.00,25000.00,1
8371239,"North Sumatera",Standard,3660,1.00,1.00,0.00,0.00,1
8371240,"North Sumatera",Standard,3660,1.00,999999.00,0.00,54000.00,1
8371241,"North Sumatera",Standard,3661,1.00,1.00,0.00,0.00,1
8371242,"North Sumatera",Standard,3661,1.00,999999.00,0.00,54000.00,1
8371243,"North Sumatera",Standard,3662,1.00,1.00,0.00,0.00,1
8371244,"North Sumatera",Standard,3662,1.00,999999.00,0.00,54000.00,1
8371245,"North Sumatera",Standard,3663,1.00,1.00,0.00,0.00,1
8371246,"North Sumatera",Standard,3663,1.00,999999.00,0.00,54000.00,1
8371247,"North Sumatera",Standard,3664,1.00,1.00,0.00,0.00,1
8371248,"North Sumatera",Standard,3664,1.00,999999.00,0.00,54000.00,1
8371249,"North Sumatera",Standard,3665,1.00,1.00,0.00,0.00,1
8371250,"North Sumatera",Standard,3665,1.00,999999.00,0.00,54000.00,1
8371251,"North Sumatera",Standard,3666,1.00,1.00,0.00,0.00,1
8371252,"North Sumatera",Standard,3666,1.00,999999.00,0.00,54000.00,1
8371253,"North Sumatera",Standard,3667,1.00,1.00,0.00,0.00,1
8371254,"North Sumatera",Standard,3667,1.00,999999.00,0.00,54000.00,1
8371255,"North Sumatera",Standard,3668,1.00,1.00,0.00,0.00,1
8371256,"North Sumatera",Standard,3668,1.00,999999.00,0.00,54000.00,1
8371257,"North Sumatera",Standard,3669,1.00,1.00,0.00,0.00,1
8371258,"North Sumatera",Standard,3669,1.00,999999.00,0.00,54000.00,1
8371259,"North Sumatera",Standard,367,1.00,1.00,0.00,0.00,1
8371260,"North Sumatera",Standard,367,1.00,999999.00,0.00,25000.00,1
8371261,"North Sumatera",Standard,3670,1.00,1.00,0.00,0.00,1
8371262,"North Sumatera",Standard,3670,1.00,999999.00,0.00,82000.00,1
8371263,"North Sumatera",Standard,3671,1.00,1.00,0.00,0.00,1
8371264,"North Sumatera",Standard,3671,1.00,999999.00,0.00,54000.00,1
8371265,"North Sumatera",Standard,3672,1.00,1.00,0.00,0.00,1
8371266,"North Sumatera",Standard,3672,1.00,999999.00,0.00,54000.00,1
8371267,"North Sumatera",Standard,3673,1.00,1.00,0.00,0.00,1
8371268,"North Sumatera",Standard,3673,1.00,999999.00,0.00,54000.00,1
8371269,"North Sumatera",Standard,3674,1.00,1.00,0.00,0.00,1
8371270,"North Sumatera",Standard,3674,1.00,999999.00,0.00,54000.00,1
8371271,"North Sumatera",Standard,3675,1.00,1.00,0.00,0.00,1
8371272,"North Sumatera",Standard,3675,1.00,999999.00,0.00,54000.00,1
8371273,"North Sumatera",Standard,3676,1.00,1.00,0.00,0.00,1
8371274,"North Sumatera",Standard,3676,1.00,999999.00,0.00,54000.00,1
8371275,"North Sumatera",Standard,3677,1.00,1.00,0.00,0.00,1
8371276,"North Sumatera",Standard,3677,1.00,999999.00,0.00,54000.00,1
8371277,"North Sumatera",Standard,3678,1.00,1.00,0.00,0.00,1
8371278,"North Sumatera",Standard,3678,1.00,999999.00,0.00,43000.00,1
8371279,"North Sumatera",Standard,3679,1.00,1.00,0.00,0.00,1
8371280,"North Sumatera",Standard,3679,1.00,999999.00,0.00,54000.00,1
8371281,"North Sumatera",Standard,368,1.00,1.00,0.00,0.00,1
8371282,"North Sumatera",Standard,368,1.00,999999.00,0.00,25000.00,1
8371283,"North Sumatera",Standard,3680,1.00,1.00,0.00,0.00,1
8371284,"North Sumatera",Standard,3680,1.00,999999.00,0.00,54000.00,1
8371285,"North Sumatera",Standard,3681,1.00,1.00,0.00,0.00,1
8371286,"North Sumatera",Standard,3681,1.00,999999.00,0.00,54000.00,1
8371287,"North Sumatera",Standard,3682,1.00,1.00,0.00,0.00,1
8371288,"North Sumatera",Standard,3682,1.00,999999.00,0.00,54000.00,1
8371289,"North Sumatera",Standard,3683,1.00,1.00,0.00,0.00,1
8371290,"North Sumatera",Standard,3683,1.00,999999.00,0.00,54000.00,1
8371291,"North Sumatera",Standard,3684,1.00,1.00,0.00,0.00,1
8371292,"North Sumatera",Standard,3684,1.00,999999.00,0.00,54000.00,1
8371293,"North Sumatera",Standard,3685,1.00,1.00,0.00,0.00,1
8371294,"North Sumatera",Standard,3685,1.00,999999.00,0.00,54000.00,1
8371295,"North Sumatera",Standard,3686,1.00,1.00,0.00,0.00,1
8371296,"North Sumatera",Standard,3686,1.00,999999.00,0.00,54000.00,1
8371297,"North Sumatera",Standard,3688,1.00,1.00,0.00,0.00,1
8371298,"North Sumatera",Standard,3688,1.00,999999.00,0.00,54000.00,1
8371299,"North Sumatera",Standard,3689,1.00,1.00,0.00,0.00,1
8371300,"North Sumatera",Standard,3689,1.00,999999.00,0.00,54000.00,1
8371301,"North Sumatera",Standard,369,1.00,1.00,0.00,0.00,1
8371302,"North Sumatera",Standard,369,1.00,999999.00,0.00,25000.00,1
8371303,"North Sumatera",Standard,3690,1.00,1.00,0.00,0.00,1
8371304,"North Sumatera",Standard,3690,1.00,999999.00,0.00,54000.00,1
8371305,"North Sumatera",Standard,3691,1.00,1.00,0.00,0.00,1
8371306,"North Sumatera",Standard,3691,1.00,999999.00,0.00,54000.00,1
8371307,"North Sumatera",Standard,3692,1.00,1.00,0.00,0.00,1
8371308,"North Sumatera",Standard,3692,1.00,999999.00,0.00,54000.00,1
8371309,"North Sumatera",Standard,3693,1.00,1.00,0.00,0.00,1
8371310,"North Sumatera",Standard,3693,1.00,999999.00,0.00,54000.00,1
8371311,"North Sumatera",Standard,3694,1.00,1.00,0.00,0.00,1
8371312,"North Sumatera",Standard,3694,1.00,999999.00,0.00,54000.00,1
8371313,"North Sumatera",Standard,3695,1.00,1.00,0.00,0.00,1
8371314,"North Sumatera",Standard,3695,1.00,999999.00,0.00,54000.00,1
8371315,"North Sumatera",Standard,3696,1.00,1.00,0.00,0.00,1
8371316,"North Sumatera",Standard,3696,1.00,999999.00,0.00,54000.00,1
8371317,"North Sumatera",Standard,3697,1.00,1.00,0.00,0.00,1
8371318,"North Sumatera",Standard,3697,1.00,999999.00,0.00,54000.00,1
8371319,"North Sumatera",Standard,3698,1.00,1.00,0.00,0.00,1
8371320,"North Sumatera",Standard,3698,1.00,999999.00,0.00,54000.00,1
8371321,"North Sumatera",Standard,3699,1.00,1.00,0.00,0.00,1
8371322,"North Sumatera",Standard,3699,1.00,999999.00,0.00,54000.00,1
8371323,"North Sumatera",Standard,370,1.00,1.00,0.00,0.00,1
8371324,"North Sumatera",Standard,370,1.00,999999.00,0.00,25000.00,1
8371325,"North Sumatera",Standard,3700,1.00,1.00,0.00,0.00,1
8371326,"North Sumatera",Standard,3700,1.00,999999.00,0.00,54000.00,1
8371327,"North Sumatera",Standard,3701,1.00,1.00,0.00,0.00,1
8371328,"North Sumatera",Standard,3701,1.00,999999.00,0.00,43000.00,1
8371329,"North Sumatera",Standard,3702,1.00,1.00,0.00,0.00,1
8371330,"North Sumatera",Standard,3702,1.00,999999.00,0.00,54000.00,1
8371331,"North Sumatera",Standard,3703,1.00,1.00,0.00,0.00,1
8371332,"North Sumatera",Standard,3703,1.00,999999.00,0.00,54000.00,1
8371333,"North Sumatera",Standard,3704,1.00,1.00,0.00,0.00,1
8371334,"North Sumatera",Standard,3704,1.00,999999.00,0.00,43000.00,1
8371335,"North Sumatera",Standard,3706,1.00,1.00,0.00,0.00,1
8371336,"North Sumatera",Standard,3706,1.00,999999.00,0.00,54000.00,1
8371337,"North Sumatera",Standard,3707,1.00,1.00,0.00,0.00,1
8371338,"North Sumatera",Standard,3707,1.00,999999.00,0.00,82000.00,1
8371339,"North Sumatera",Standard,3708,1.00,1.00,0.00,0.00,1
8371340,"North Sumatera",Standard,3708,1.00,999999.00,0.00,54000.00,1
8371341,"North Sumatera",Standard,3709,1.00,1.00,0.00,0.00,1
8371342,"North Sumatera",Standard,3709,1.00,999999.00,0.00,54000.00,1
8371343,"North Sumatera",Standard,371,1.00,1.00,0.00,0.00,1
8371344,"North Sumatera",Standard,371,1.00,999999.00,0.00,25000.00,1
8371345,"North Sumatera",Standard,3710,1.00,1.00,0.00,0.00,1
8371346,"North Sumatera",Standard,3710,1.00,999999.00,0.00,54000.00,1
8371347,"North Sumatera",Standard,3711,1.00,1.00,0.00,0.00,1
8371348,"North Sumatera",Standard,3711,1.00,999999.00,0.00,54000.00,1
8371349,"North Sumatera",Standard,3712,1.00,1.00,0.00,0.00,1
8371350,"North Sumatera",Standard,3712,1.00,999999.00,0.00,43000.00,1
8371351,"North Sumatera",Standard,3713,1.00,1.00,0.00,0.00,1
8371352,"North Sumatera",Standard,3713,1.00,999999.00,0.00,54000.00,1
8371353,"North Sumatera",Standard,3714,1.00,1.00,0.00,0.00,1
8371354,"North Sumatera",Standard,3714,1.00,999999.00,0.00,54000.00,1
8371355,"North Sumatera",Standard,3715,1.00,1.00,0.00,0.00,1
8371356,"North Sumatera",Standard,3715,1.00,999999.00,0.00,54000.00,1
8371357,"North Sumatera",Standard,3716,1.00,1.00,0.00,0.00,1
8371358,"North Sumatera",Standard,3716,1.00,999999.00,0.00,54000.00,1
8371359,"North Sumatera",Standard,3717,1.00,1.00,0.00,0.00,1
8371360,"North Sumatera",Standard,3717,1.00,999999.00,0.00,54000.00,1
8371361,"North Sumatera",Standard,3718,1.00,1.00,0.00,0.00,1
8371362,"North Sumatera",Standard,3718,1.00,999999.00,0.00,54000.00,1
8371363,"North Sumatera",Standard,3719,1.00,1.00,0.00,0.00,1
8371364,"North Sumatera",Standard,3719,1.00,999999.00,0.00,54000.00,1
8371365,"North Sumatera",Standard,372,1.00,1.00,0.00,0.00,1
8371366,"North Sumatera",Standard,372,1.00,999999.00,0.00,19000.00,1
