Tax Class,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,General Commission,Lookup Cat. ID,Lookup Cat. Name,asd
local,Root Category,Lazada Deals,Produk Murah Pilihan,Sunglasses & Jewellery,,,,7.27,12796,Sunglasses & Jewellery,1
local,Root Category,Lazada Deals,Promo Terbaik,Promo Jam Tangan,,,,7.27,12803,Promo Jam Tangan,1
local,Root Category,Lazada Deals,Samsonite,,,,,7.27,12804,Samsonite,1
local,Root Category,Lazada Deals,Watches New Arrival,,,,,7.27,12805,Watches New Arrival,1
local,Root Category,Lazada Deals,Asus Fair,,,,,7.27,12806,Asus Fair,1
local,Root Category,Lazada Deals,Promo Terbaik,,,,,7.27,12807,Promo Terbaik,1
local,Root Category,Lazada Deals,Promo Terbaik,Promo Fashion,,,,7.27,12808,Promo Fashion,1
local,Root Category,Lazada Deals,SPC S9 Selfie,,,,,7.27,12809,SPC S9 Selfie,1
local,Root Category,Lazada Deals,Gadger Series,,,,,7.27,12810,Gadger Series,1
local,Root Category,Lazada Deals,Gadger Series,Lenovo Series,,,,7.27,12811,Lenovo Series,1
local,Root Category,Lazada Deals,Gadger Series,Lenovo Series,Lenovo A Series,,,7.27,12812,Lenovo A Series,1
local,Root Category,Lazada Deals,Gadger Series,Lenovo Series,Lenovo S Series,,,7.27,12813,Lenovo S Series,1
local,Root Category,Lazada Deals,Gadger Series,Lenovo Series,Lenovo P Series,,,7.27,12814,Lenovo P Series,1
local,Root Category,Lazada Deals,Gadger Series,Lenovo Series,Lenovo Vibe,,,7.27,12815,Lenovo Vibe,1
local,Root Category,Lazada Deals,Gadger Series,Lenovo Series,Lenovo Yoga Tablet,,,7.27,12816,Lenovo Yoga Tablet,1
local,Root Category,Lazada Deals,Gadger Series,iPhone Series,Apple iPad Pro,,,7.27,12817,Apple iPad Pro,1
local,Root Category,Lazada Deals,Gadger Series,iPhone Series,Apple iPad Air,,,7.27,12818,Apple iPad Air,1
local,Root Category,Lazada Deals,Gadger Series,iPhone Series,Apple iPad Mini,,,7.27,12819,Apple iPad Mini,1
local,Root Category,Lazada Deals,Gadger Series,Motorola Series,,,,7.27,12820,Motorola Series,1
local,Root Category,Lazada Deals,Gadger Series,Motorola Series,Motorola Moto,,,7.27,12821,Motorola Moto,1
local,Root Category,Lazada Deals,Gadger Series,Motorola Series,Motorola Droid,,,7.27,12822,Motorola Droid,1
local,Root Category,Lazada Deals,Gadger Series,Huawei Series,,,,7.27,12823,Huawei Series,1
local,Root Category,Lazada Deals,Gadger Series,Huawei Series,Huawei Mate Series,,,7.27,12824,Huawei Mate Series,1
local,Root Category,Lazada Deals,Gadger Series,Huawei Series,Huawei P Series,,,7.27,12825,Huawei P Series,1
local,Root Category,Lazada Deals,Gadger Series,Huawei Series,Huawei Y Series,,,7.27,12826,Huawei Y Series,1
local,Root Category,Lazada Deals,Gadger Series,Huawei Series,Huawei Mediapad Series,,,7.27,12827,Huawei Mediapad Series,1
local,Root Category,Lazada Deals,Gadger Series,Huawei Series,Huawei Nexus Series,,,7.27,12828,Huawei Nexus Series,1
local,Root Category,Lazada Deals,Gadger Series,Asus Series,,,,7.27,12829,Asus Series,1
local,Root Category,Lazada Deals,Gadger Series,Asus Series,Asus Zenfone,,,7.27,12830,Asus Zenfone,1
local,Root Category,Lazada Deals,Gadger Series,Asus Series,Asus Fonepad,,,7.27,12831,Asus Fonepad,1
local,Root Category,Lazada Deals,Gadger Series,Asus Series,Asus Padfone,,,7.27,12832,Asus Padfone,1
local,Root Category,Lazada Deals,Gadger Series,Asus Series,Asus Zenpower,,,7.27,12833,Asus Zenpower,1
local,Root Category,Lazada Deals,Gadger Series,Asus Series,Asus Zenpad,,,7.27,12834,Asus Zenpad,1
local,Root Category,Lazada Deals,Gadger Series,Asus Series,Asus Transformer Pad,,,7.27,12835,Asus Transformer Pad,1
local,Root Category,Lazada Deals,Gadger Series,Sony Series,,,,7.27,12836,Sony Series,1
local,Root Category,Lazada Deals,Gadger Series,Sony Series,Sony Xperia Z,,,7.27,12837,Sony Xperia Z,1
local,Root Category,Lazada Deals,Gadger Series,Sony Series,Sony Xperia L,,,7.27,12838,Sony Xperia L,1
local,Root Category,Lazada Deals,Gadger Series,Xiaomi Series,,,,7.27,12839,Xiaomi Series,1
local,Root Category,Lazada Deals,Gadger Series,Sony Series,Sony Xperia E,,,7.27,12840,Sony Xperia E,1
local,Root Category,Lazada Deals,Gadger Series,Sony Series,Sony Xperia C,,,7.27,12841,Sony Xperia C,1
local,Root Category,Lazada Deals,Gadger Series,Xiaomi Series,Xiaomi Mi4,,,7.27,12842,Xiaomi Mi4,1
local,Root Category,Lazada Deals,Gadger Series,Xiaomi Series,Xiaomi Redmi 2,,,7.27,12843,Xiaomi Redmi 2,1
local,Root Category,Lazada Deals,Gadger Series,Sony Series,Sony Xperia M,,,7.27,12844,Sony Xperia M,1
local,Root Category,Lazada Deals,Gadger Series,Xiaomi Series,Xiaomi Mi Pad,,,7.27,12845,Xiaomi Mi Pad,1
local,Root Category,Lazada Deals,Gadger Series,Blackberry Series,,,,7.27,12846,Blackberry Series,1
local,Root Category,Lazada Deals,Gadger Series,Blackberry Series,Blackberry Gemini Curve,,,7.27,12847,Blackberry Gemini Curve,1
local,Root Category,Lazada Deals,Gadger Series,Infinix Gadget,,,,7.27,12848,Infinix Gadget,1
local,Root Category,Lazada Deals,Gadger Series,Blackberry Series,Blackberry Bold,,,7.27,12849,Blackberry Bold,1
local,Root Category,Lazada Deals,Gadger Series,Blackberry Series,Blackberry Q,,,7.27,12850,Blackberry Q,1
local,Root Category,Lazada Deals,Gadger Series,Infinix Gadget,Infinix Hot,,,7.27,12851,Infinix Hot,1
local,Root Category,Lazada Deals,Gadger Series,Infinix Gadget,Infinix Hot Note,,,7.27,12852,Infinix Hot Note,1
local,Root Category,Lazada Deals,Gadger Series,Blackberry Series,Blackberry Z,,,7.27,12853,Blackberry Z,1
local,Root Category,Lazada Deals,Gadger Series,Infinix Gadget,Infinix Zero,,,7.27,12854,Infinix Zero,1
local,Root Category,Lazada Deals,Gadger Series,Blackberry Series,Blackberry Passport,,,7.27,12855,Blackberry Passport,1
local,Root Category,Lazada Deals,Gadger Series,Blackberry Series,Blackberry Leap,,,7.27,12856,Blackberry Leap,1
local,Root Category,Lazada Deals,Gadger Series,Oppo Series,,,,7.27,12857,Oppo Series,1
local,Root Category,Lazada Deals,Gadger Series,Gadget Meizu,,,,7.27,12858,Gadget Meizu,1
local,Root Category,Lazada Deals,Gadger Series,Oppo Series,Oppo R7,,,7.27,12859,Oppo R7,1
local,Root Category,Lazada Deals,Gadger Series,Oppo Series,Oppo Neo 5,,,7.27,12860,Oppo Neo 5,1
local,Root Category,Lazada Deals,Gadger Series,Gadget Meizu,Meizu M2 Series,,,7.27,12861,Meizu M2 Series,1
local,Root Category,Lazada Deals,Gadger Series,Oppo Series,Oppo R5,,,7.27,12862,Oppo R5,1
local,Root Category,Lazada Deals,Gadger Series,Gadget Meizu,Meizu M2 Note,,,7.27,12863,Meizu M2 Note,1
local,Root Category,Lazada Deals,Gadger Series,Oppo Series,Oppo Joy 3,,,7.27,12864,Oppo Joy 3,1
local,Root Category,Lazada Deals,Gadger Series,Nokia Lumia,,,,7.27,12865,Nokia Lumia,1
local,Root Category,Lazada Deals,Gadger Series,Microsoft Lumia,,,,7.27,12866,Microsoft Lumia,1
local,Root Category,Lazada Deals,Gadger Series,Alcatel Series,,,,7.27,12867,Alcatel Series,1
local,Root Category,Lazada Deals,Gadger Series,Alcatel Series,Alcatel Flash,,,7.27,12868,Alcatel Flash,1
local,Root Category,Lazada Deals,Gadger Series,Alcatel Series,Alcatel Idol,,,7.27,12869,Alcatel Idol,1
local,Root Category,Lazada Deals,Gadger Series,Alcatel Series,Alcatel Pop,,,7.27,12870,Alcatel Pop,1
local,Root Category,Lazada Deals,Gadger Series,Gadget Advan,,,,7.27,12871,Gadget Advan,1
local,Root Category,Lazada Deals,Gadger Series,Mito A Series,,,,7.27,12872,Mito A Series,1
local,Root Category,Lazada Deals,Gadger Series,Evercoss Series,,,,7.27,12873,Evercoss Series,1
local,Root Category,Lazada Deals,Gadger Series,Evercoss Series,Evercoss Elevate,,,7.27,12874,Evercoss Elevate,1
local,Root Category,Lazada Deals,Gadger Series,Evercoss Series,Evercoss One,,,7.27,12875,Evercoss One,1
local,Root Category,Lazada Deals,Gadger Series,Evercoss Series,Evercoss Winner,,,7.27,12876,Evercoss Winner,1
local,Root Category,Lazada Deals,Gadger Series,Gadget Advan,Advan S4,,,7.27,12877,Advan S4,1
local,Root Category,Lazada Deals,Gadger Series,Gadget Advan,Advan Barca,,,7.27,12878,Advan Barca,1
local,Root Category,Lazada Deals,Gadger Series,Evercoss Series,Evercross Jump,,,7.27,12879,Evercross Jump,1
local,Root Category,Lazada Deals,Gadger Series,LG Series,,,,7.27,12880,LG Series,1
local,Root Category,Lazada Deals,Gadger Series,Gadget Advan,Advan T,,,7.27,12881,Advan T,1
local,Root Category,Lazada Deals,Gadger Series,LG Series,LG L Series,,,7.27,12882,LG L Series,1
local,Root Category,Lazada Deals,Gadger Series,Apple Macbook Series,,,,7.27,12883,Apple Macbook Series,1
local,Root Category,Lazada Deals,Gadger Series,LG Series,LG G Series,,,7.27,12884,LG G Series,1
local,Root Category,Lazada Deals,Gadger Series,Apple Macbook Series,Apple Macbook Pro,,,7.27,12885,Apple Macbook Pro,1
local,Root Category,Lazada Deals,Gadger Series,Apple Macbook Series,Apple Macbook Pro Retina,,,7.27,12886,Apple Macbook Pro Retina,1
local,Root Category,Lazada Deals,Gadger Series,Apple Macbook Series,Apple New Macbook,,,7.27,12887,Apple New Macbook,1
local,Root Category,Lazada Deals,Gadger Series,Apple Macbook Series,Apple Macbook Air,,,7.27,12888,Apple Macbook Air,1
local,Root Category,Lazada Deals,HTC e9 Plus,,,,,7.27,12889,HTC e9 Plus,1
local,Root Category,Lazada Deals,Gadger Series,Samsung Series,Galaxy Tab,,,7.27,12890,Galaxy Tab,1
local,Root Category,Lazada Deals,Gadger Series,Samsung Series,Galaxy Ace,,,7.27,12891,Galaxy Ace,1
local,Root Category,Lazada Deals,Halloween,Meriahkan Rumahmu,,,,7.27,12892,Meriahkan Rumahmu,1
local,Root Category,Lazada Deals,Halloween,Meriahkan Rumahmu,Groceries,,,7.27,12893,Groceries,1
local,Root Category,Lazada Deals,Halloween,Elektronik Harga Mengejutkan,,,,7.27,12894,Elektronik Harga Mengejutkan,1
local,Root Category,Lazada Deals,Halloween,Meriahkan Rumahmu,"Media, Games, & Music",,,7.27,12895,"Media, Games, & Music",1
local,Root Category,Lazada Deals,Halloween,Elektronik Harga Mengejutkan,Computers Laptops,,,7.27,12896,Computers Laptops,1
local,Root Category,Home Appliances,Cooling & Heating,Air Conditioners,Wall Type Air Conditioners,System 1,,0.64,12897,System 1,1
local,Root Category,Home Appliances,Cooling & Heating,Air Conditioners,Wall Type Air Conditioners,System 2,,0.64,12898,System 2,1
local,Root Category,Home Appliances,Cooling & Heating,Air Conditioners,Wall Type Air Conditioners,System 3,,0.64,12899,System 3,1
local,Root Category,Home Appliances,Cooling & Heating,Air Conditioners,Wall Type Air Conditioners,System 4,,0.64,12900,System 4,1
local,Root Category,Home Appliances,Cooling & Heating,Air Conditioners,Tower Air Conditioners,,,0.64,12901,Tower Air Conditioners,1
local,Root Category,Home Appliances,Cooling & Heating,Air Conditioners,Portable Air Conditioners,,,0.64,12902,Portable Air Conditioners,1
local,Root Category,Home Appliances,Cooling & Heating,"Air Purifiers, Dehumidifiers & Humidifiers",Combi - Purifiers & Humidifiers,,,3.63,12903,Combi - Purifiers & Humidifiers,1
local,Root Category,Home Appliances,Cooling & Heating,Fans,Wall Fans,,,3.63,12905,Wall Fans,1
local,Root Category,Home Appliances,Cooling & Heating,Fans,Ceiling Fans,,,3.63,12906,Ceiling Fans,1
local,Root Category,Home Appliances,Cooling & Heating,Fans,Tower Fans,,,3.63,12907,Tower Fans,1
local,Root Category,Home Appliances,Cooling & Heating,Fans,Mist Fans,,,3.63,12908,Mist Fans,1
local,Root Category,Home Appliances,Cooling & Heating,Fans,Solar Fans,,,3.63,12909,Solar Fans,1
local,Root Category,Home Appliances,Cooling & Heating,Heaters,Oil-filled heater,,,2.73,12910,Oil-filled heater,1
local,Root Category,Home Appliances,Garment Care,Irons,Garment Presses,,,3.63,12911,Garment Presses,1
local,Root Category,Home Appliances,Garment Care,Sewing Machines,Sewing Machines,,,3.63,12912,Sewing Machines,1
local,Root Category,Home Appliances,Garment Care,Garment Steamers,Portable Garment Steamers,,,3.63,12914,Portable Garment Steamers,1
local,Root Category,Home Appliances,Garment Care,Garment Steamers,Handheld Garment Steamers,,,3.63,12915,Handheld Garment Steamers,1
local,Root Category,Home Appliances,Housekeeping,Vacuum Cleaners,Stick Vacuum Cleaners,,,3.63,12916,Stick Vacuum Cleaners,1
local,Root Category,Lazada Deals,Pilihan Terbaik Bunda,,,,,7.27,12917,Pilihan Terbaik Bunda,1
local,Root Category,Home Appliances,Housekeeping,Vacuum Cleaners,Cannister Vacuum Cleaners,,,3.63,12918,Cannister Vacuum Cleaners,1
local,Root Category,Home Appliances,Large Appliances,Dish Washers & Dryers,Dish Dryers,,,2.72,12919,Dish Dryers,1
local,Root Category,Home Appliances,Large Appliances,Microwaves & Ovens,Microwaves,Steam Microwaves,,2.72,12921,Steam Microwaves,1
local,Root Category,Home Appliances,Large Appliances,Microwaves & Ovens,Microwaves,Built-in Microwaves,,2.72,12922,Built-in Microwaves,1
local,Root Category,Home Appliances,Large Appliances,Microwaves & Ovens,ovens,Halogen Glass Ovens,,2.72,12923,Halogen Glass Ovens,1
local,Root Category,Home Appliances,Large Appliances,Washers & Dryers,Washing Machines,Single Tub Washers,,0.64,12924,Single Tub Washers,1
local,Root Category,Home Appliances,Small Kitchen Appliances,Toasters & Sandwich Makers,Breakfast Makers,,,3.63,12925,Breakfast Makers,1
local,Root Category,Home Appliances,Small Kitchen Appliances,Specialty Cookware,Egg Master,,,3.63,12926,Egg Master,1
local,Root Category,Home Appliances,Small Kitchen Appliances,Specialty Cookware,Soya Milk Maker,,,3.63,12927,Soya Milk Maker,1
local,Root Category,Home Appliances,Small Kitchen Appliances,Specialty Cookware,Bean Sprout Maker,,,3.63,12928,Bean Sprout Maker,1
local,Root Category,Home Appliances,Small Kitchen Appliances,Specialty Cookware,Breakfast Makers,,,3.63,12929,Breakfast Makers,1
local,Root Category,Home Appliances,Small Kitchen Appliances,Bakeware & Pastries,Cupcake makers,,,3.63,12930,Cupcake makers,1
local,Root Category,Home Appliances,Small Kitchen Appliances,Fryers,,,,3.63,12931,Fryers,1
local,Root Category,Home Appliances,Small Kitchen Appliances,Fryers,Deep Fryers,,,3.63,12932,Deep Fryers,1
local,Root Category,Home Appliances,Small Kitchen Appliances,Fryers,Air Fryers,,,3.63,12933,Air Fryers,1
local,Root Category,Lazada Deals,Promo Jawa Timur,Automotive,,,,7.27,12936,Automotive,1
local,Root Category,Lazada Deals,Promo Jawa Timur,Consumer Electronics,,,,7.27,12937,Consumer Electronics,1
local,Root Category,Lazada Deals,Promo Jawa Timur,Fashion,,,,7.27,12938,Fashion,1
local,Root Category,Lazada Deals,Promo Jawa Timur,Home & Living,,,,7.27,12939,Home & Living,1
local,Root Category,Lazada Deals,Promo Jawa Timur,Home Appliances,,,,7.27,12940,Home Appliances,1
local,Root Category,Lazada Deals,Promo Jawa Timur,Groceries,,,,7.27,12941,Groceries,1
local,Root Category,Lazada Deals,Promo Jawa Timur,Mobiles & Tablets,,,,7.27,12942,Mobiles & Tablets,1
local,Root Category,Lazada Deals,Promo Jawa Timur,Sports & Outdoor,,,,7.27,12943,Sports & Outdoor,1
local,Root Category,Lazada Deals,Promo Jawa Timur,Travel & Luggage,,,,7.27,12944,Travel & Luggage,1
local,Root Category,Lazada Deals,Promo Jawa Timur,"Toys, Kids, & Babies",,,,7.27,12945,"Toys, Kids, & Babies",1
local,Root Category,Lazada Deals,Promo Jawa Timur,"Watches, Jewellery, & Sunglasses",,,,7.27,12946,"Watches, Jewellery, & Sunglasses",1
local,Root Category,Lazada Deals,Computers & Laptop,,,,,7.27,12947,Computers & Laptop,1
local,Root Category,Lazada Deals,Promo Jawa Timur,Cameras,,,,7.27,12948,Cameras,1
local,Root Category,Lazada Deals,Promo Jawa Timur,"Media, Games & Music",,,,7.27,12949,"Media, Games & Music",1
local,Root Category,Lazada Deals,Promo Jawa Timur,Health & Beauty,,,,7.27,12950,Health & Beauty,1
local,Root Category,Lazada Deals,Clearance Sale Home & Living,,,,,7.27,12951,Clearance Sale Home & Living,1
local,Root Category,Lazada Deals,Clearance Sale Home & Living,Bath & Bedding,,,,7.27,12952,Bath & Bedding,1
local,Root Category,Lazada Deals,Clearance Sale Home & Living,Kitchen & Dining,,,,7.27,12953,Kitchen & Dining,1
local,Root Category,Lazada Deals,Clearance Sale Home & Living,Decor Storage,,,,7.27,12954,Decor Storage,1
local,Root Category,Lazada Deals,Clearance Sale Home & Living,Pets & Stationary,,,,7.27,12955,Pets & Stationary,1
local,Root Category,Lazada Deals,Clearance Sale Home & Living,Home Improvement,,,,7.27,12956,Home Improvement,1
local,Root Category,Lazada Deals,Clearance Sale Home & Living,Furniture Indoor & Outdoor,,,,7.27,12957,Furniture Indoor & Outdoor,1
local,Root Category,Lazada Deals,Lebih Sehat di 2016,Sepatu Pria,,,,7.27,12958,Sepatu Pria,1
local,Root Category,Lazada Deals,Lebih Sehat di 2016,Sepatu Wanita,,,,7.27,12959,Sepatu Wanita,1
local,Root Category,Lazada Deals,Lebih Sehat di 2016,Pakaian Pria,,,,7.27,12960,Pakaian Pria,1
local,Root Category,Lazada Deals,Lebih Sehat di 2016,Pakaian Wanita,,,,7.27,12961,Pakaian Wanita,1
local,Root Category,Lazada Deals,Promo Keperluan Masak,,,,,7.27,12962,Promo Keperluan Masak,1
local,Root Category,Lazada Deals,T-Shirt & Jeans,,,,,7.27,12963,T-Shirt & Jeans,1
local,Root Category,Lazada Deals,T-Shirt & Jeans,T-Shirt & Jeans Men,,,,7.27,12964,T-Shirt & Jeans Men,1
local,Root Category,Lazada Deals,T-Shirt & Jeans,T-Shirt & Jeans Women,,,,7.27,12965,T-Shirt & Jeans Women,1
local,Root Category,Lazada Deals,T-Shirt & Jeans,T-Shirt & Jeans Men,Men T-Shirt,,,7.27,12966,Men T-Shirt,1
local,Root Category,Lazada Deals,Promo FBL,,,,,7.27,12967,Promo FBL,1
local,Root Category,Lazada Deals,T-Shirt & Jeans,T-Shirt & Jeans Men,Men Jeans,,,7.27,12968,Men Jeans,1
local,Root Category,Lazada Deals,T-Shirt & Jeans,T-Shirt & Jeans Women,Women T-Shirt,,,7.27,12969,Women T-Shirt,1
local,Root Category,Lazada Deals,T-Shirt & Jeans,T-Shirt & Jeans Women,Women Jeans,,,7.27,12970,Women Jeans,1
local,Root Category,Lazada Deals,Promo Tas Laptop,,,,,7.27,12971,Promo Tas Laptop,1
local,Root Category,Lazada Deals,Promo Tas Laptop,Tas Ransel Laptop,,,,7.27,12972,Tas Ransel Laptop,1
local,Root Category,Lazada Deals,Promo Tas Laptop,Tas Laptop Jinjing,,,,7.27,12973,Tas Laptop Jinjing,1
local,Root Category,Lazada Deals,Promo Tas Laptop,Pelindung Laptop,,,,7.27,12974,Pelindung Laptop,1
local,Root Category,Lazada Deals,Eksklusif Crossborder,Fashion,Fashion Men,,,7.27,12975,Fashion Men,1
local,Root Category,Lazada Deals,Eksklusif Crossborder,Fashion,Fashion Women,,,7.27,12976,Fashion Women,1
local,Root Category,Lazada Deals,Party Make Up,,,,,7.27,12980,Party Make Up,1
local,Root Category,Lazada Deals,Belajar Sambil Bermain,,,,,7.27,12981,Belajar Sambil Bermain,1
local,Root Category,Lazada Deals,Murah Meriah,Home,,,,7.27,12982,Home,1
local,Root Category,Lazada Deals,Murah Meriah,Mobiles & Tablets,,,,7.27,12983,Mobiles & Tablets,1
local,Root Category,Lazada Deals,Murah Meriah,Consumer Elektronics,,,,7.27,12984,Consumer Elektronics,1
local,Root Category,Lazada Deals,Murah Meriah,Computer & Laptops,,,,7.27,12985,Computer & Laptops,1
local,Root Category,Lazada Deals,Murah Meriah,Automotives,,,,7.27,12986,Automotives,1
local,Root Category,Lazada Deals,Murah Meriah,Tas & Koper,,,,7.27,12987,Tas & Koper,1
local,Root Category,Lazada Deals,Murah Meriah,Mainan & Bayi,,,,7.27,12988,Mainan & Bayi,1
local,Root Category,Lazada Deals,Murah Meriah,Cameras,,,,7.27,12989,Cameras,1
local,Root Category,Lazada Deals,Best Product & Best Price,,,,,7.27,12990,Best Product & Best Price,1
local,Root Category,Lazada Deals,Best Product & Best Price,Sepatu & Pakaian,,,,7.27,12991,Sepatu & Pakaian,1
local,Root Category,Lazada Deals,Best Product & Best Price,Sepeda & Alat Outdoor,,,,7.27,12992,Sepeda & Alat Outdoor,1
local,Root Category,Lazada Deals,Best Product & Best Price,Yoga & Fitness,,,,7.27,12993,Yoga & Fitness,1
local,Root Category,Lazada Deals,Top Product & Best Price,,,,,7.27,12994,Top Product & Best Price,1
local,Root Category,Lazada Deals,Top Product & Best Price,Koper,,,,7.27,12995,Koper,1
local,Root Category,Lazada Deals,Top Product & Best Price,Tas,,,,7.27,12996,Tas,1
local,Root Category,Lazada Deals,Top Product & Best Price,Perlengkapan Travel,,,,7.27,12997,Perlengkapan Travel,1
local,Root Category,Lazada Deals,Flash Sale Watches,,,,,7.27,12999,Flash Sale Watches,1
